207,0.000739,0.000007,0.000119,0.000659,0.000048
208,0.001380,0.000011,0.000179,0.001261,0.000070
209,0.000488,0.000009,0.000123,0.000497,0.000042
210,0.001067,0.000011,0.000166,0.001132,0.000048
211,0.000617,0.000008,0.000122,0.000593,0.000030
212,0.001138,0.000012,0.000176,0.001248,0.000044
213,0.000505,0.000007,0.000114,0.000519,0.000024
214,0.001101,0.000010,0.000163,0.001123,0.000047
215,0.000587,0.000007,0.000109,0.000549,0.000030
216,0.000833,0.000012,0.000164,0.000838,0.000047
217,0.000570,0.000007,0.000108,0.000573,0.000037
218,0.000944,0.000009,0.000151,0.001023,0.000047
219,0.000548,0.000008,0.000115,0.000472,0.000026
220,0.000904,0.000010,0.000153,0.001036,0.000038
221,0.001462,0.000013,0.000188,0.000625,0.000037
222,0.001430,0.000013,0.000213,0.000577,0.000042
223,0.000513,0.000007,0.000114,0.000328,0.000021
224,0.000896,0.000014,0.000160,0.000851,0.000033
225,0.000434,0.000007,0.000110,0.000344,0.000022
226,0.001754,0.000017,0.000246,0.000779,0.000075
227,0.000818,0.000014,0.000122,0.000601,0.000033
228,0.001134,0.000020,0.000178,0.001127,0.000046
229,0.000825,0.000014,0.000127,0.000569,0.000026
230,0.001531,0.000024,0.000205,0.001150,0.000056
231,0.000764,0.000011,0.000116,0.000622,0.000032
232,0.001429,0.000018,0.000197,0.001178,0.000087
233,0.000563,0.000007,0.000107,0.000636,0.000032
234,0.001157,0.000011,0.000161,0.001202,0.000039
235,0.000830,0.000010,0.000124,0.000558,0.000069
236,0.001274,0.000018,0.000185,0.001015,0.000083
237,0.000591,0.000015,0.000136,0.000262,0.000032
238,0.001155,0.000032,0.000244,0.000533,0.000072
239,0.000486,0.000010,0.000111,0.000475,0.000026
240,0.000774,0.000022,0.000180,0.000819,0.000035
241,0.000441,0.000007,0.000102,0.000422,0.000021
242,0.000930,0.000010,0.000147,0.000940,0.000040
243,0.000735,0.000010,0.000118,0.000530,0.000022
244,0.001251,0.000016,0.000186,0.000975,0.000039
245,0.000564,0.000008,0.000106,0.000520,0.000025
246,0.001158,0.000018,0.000170,0.000966,0.000030
247,0.000851,0.000008,0.000140,0.000313,0.000057
248,0.000898,0.000012,0.000168,0.000542,0.000054
249,0.000685,0.000012,0.000112,0.000458,0.000024
250,0.000818,0.000012,0.000150,0.000659,0.000042
251,0.000661,0.000010,0.000103,0.000479,0.000023
252,0.000912,0.000012,0.000152,0.000770,0.000041
253,0.000712,0.000008,0.000119,0.000278,0.000033
254,0.000964,0.000010,0.000163,0.000634,0.000045
255,0.001280,0.000012,0.000161,0.000561,0.000046
256,0.001213,0.000013,0.000188,0.000560,0.000062
257,0.000832,0.000013,0.000138,0.000255,0.000037
258,0.001348,0.000019,0.000213,0.000454,0.000050
259,0.000563,0.000006,0.000106,0.000634,0.000035
260,0.001139,0.000011,0.000164,0.001206,0.000057
261,0.000685,0.000007,0.000119,0.000493,0.000033
262,0.001054,0.000011,0.000179,0.000696,0.000044
263,0.001022,0.000010,0.000142,0.000618,0.000029
264,0.001860,0.000015,0.000239,0.001152,0.000046
265,0.000839,0.000013,0.000126,0.000607,0.000026
266,0.001538,0.000024,0.000209,0.001196,0.000035
267,0.000771,0.000007,0.000112,0.000753,0.000043
268,0.001359,0.000011,0.000170,0.001474,0.000057
269,0.000369,0.000011,0.000109,0.000364,0.000022
270,0.000799,0.000016,0.000164,0.000869,0.000031
271,0.000646,0.000013,0.000119,0.000461,0.000038
272,0.001060,0.000024,0.000193,0.000785,0.000048
273,0.002025,0.000015,0.000218,0.001153,0.000036
274,0.002408,0.000026,0.000290,0.001146,0.000055
275,0.000742,0.000007,0.000105,0.000513,0.000025
276,0.001273,0.000012,0.000168,0.000886,0.000049
277,0.000610,0.000010,0.000105,0.000433,0.000019
278,0.001102,0.000016,0.000162,0.000820,0.000025
279,0.000608,0.000009,0.000104,0.000412,0.000019
280,0.001000,0.000014,0.000153,0.000757,0.000027
281,0.000686,0.000011,0.000109,0.000476,0.000025
282,0.001122,0.000015,0.000159,0.000889,0.000034
283,0.000640,0.000009,0.000103,0.000463,0.000020
284,0.001172,0.000015,0.000163,0.000905,0.000032
285,0.000433,0.000008,0.000101,0.000279,0.000032
286,0.000752,0.000011,0.000149,0.000584,0.000043
287,0.000510,0.000010,0.000110,0.000304,0.000021
288,0.000834,0.000018,0.000170,0.000593,0.000041
289,0.000450,0.000008,0.000103,0.000281,0.000024
290,0.001457,0.000019,0.000207,0.000574,0.000036
291,0.000418,0.000006,0.000097,0.000264,0.000034
292,0.001250,0.000014,0.000186,0.000630,0.000060
293,0.000643,0.000007,0.000105,0.000361,0.000033
294,0.000970,0.000012,0.000150,0.000689,0.000039
295,0.000804,0.000014,0.000116,0.000466,0.000022
296,0.001062,0.000014,0.000198,0.001074,0.000044
297,0.000760,0.000011,0.000120,0.000437,0.000025
298,0.001999,0.000024,0.000255,0.000779,0.000042
299,0.000946,0.000013,0.000127,0.000489,0.000050
300,0.001508,0.000018,0.000193,0.000993,0.000070
301,0.000703,0.000008,0.000104,0.000625,0.000035
302,0.001315,0.000015,0.000167,0.001196,0.000054
303,0.000399,0.000011,0.000109,0.000403,0.000029
304,0.000721,0.000016,0.000155,0.001015,0.000044
