756,0.113,0.0211,0.263,1.8401,0.2357,1.9366,0.2254,2.0593,0.2058,2.2422,0.1869,2.5123,0.1982,2.9268,0.2506,3.5919,0.2892,4.4867,0.3523,5.8624,0.4391,7.7287,0.5782,11.6634,0.5484,20.3194
757,0.0423,0.0142,0.3079,6.1251,0.2736,6.4538,0.2493,6.8833,0.2273,7.3746,0.2093,7.9517,0.1917,8.6147,0.1741,9.2743,0.1732,10.2217,0.1977,11.3846,0.2287,13.1777,0.2847,16.3765,0.2814,28.5431
758,0.0476,0.0142,0.3269,6.4567,0.2833,6.8458,0.2528,7.2748,0.2313,7.7908,0.205,8.3665,0.1851,8.992,0.1691,9.7135,0.1578,10.4919,0.1458,11.4959,0.1727,13.0705,0.2139,16.2562,0.3193,30.4978
759,0.0474,0.0141,0.2988,5.6071,0.2618,5.9858,0.2293,6.359,0.1997,6.7659,0.1774,7.2721,0.1586,7.7992,0.1423,8.418,0.1227,9.1131,0.1199,10.0911,0.129,11.4742,0.1626,14.3257,0.2953,29.5205
760,0.0462,0.0142,0.3406,5.9261,0.3014,6.2859,0.2665,6.6533,0.2375,7.0595,0.213,7.5464,0.1897,8.0574,0.17,8.6531,0.1568,9.4032,0.1594,10.3791,0.1839,11.6575,0.2189,14.1359,0.2623,26.685
761,0.0468,0.0142,0.305,5.8358,0.2495,6.1597,0.2153,6.4977,0.1934,6.9533,0.1689,7.4474,0.1515,8.0133,0.1362,8.6657,0.1277,9.4963,0.1273,10.6059,0.1449,12.1141,0.1978,15.1744,0.3207,31.1371
762,0.0444,0.0141,0.3237,5.7884,0.2792,6.1336,0.2562,6.5224,0.2255,6.9782,0.201,7.4847,0.1775,8.0415,0.1587,8.6973,0.1495,9.5055,0.1559,10.5681,0.1726,12.2154,0.2288,15.1783,0.2661,28.2318
763,0.045,0.0141,0.3068,5.1785,0.2666,5.5043,0.2411,5.8562,0.2214,6.281,0.1972,6.7545,0.1799,7.3189,0.1692,7.9812,0.162,8.7848,0.1725,9.8303,0.1783,11.4703,0.2362,14.5086,0.2834,28.7611
764,0.0398,0.0142,0.2816,6.3821,0.2411,6.7598,0.2142,7.1851,0.1931,7.6782,0.1727,8.2235,0.1552,8.882,0.1464,9.5963,0.1281,10.3808,0.1302,11.4628,0.1478,12.861,0.2063,15.663,0.2445,27.8369
765,0.0434,0.0142,0.2455,5.9341,0.2068,6.2466,0.186,6.6528,0.1637,7.0809,0.1474,7.5975,0.1289,8.0673,0.1122,8.6685,0.1025,9.361,0.1013,10.3341,0.1279,11.9764,0.1932,15.258,0.394,33.2667
766,0.0446,0.0141,0.3311,5.7079,0.279,6.0292,0.2426,6.3915,0.2167,6.8269,0.196,7.3291,0.1766,7.8937,0.1515,8.505,0.1322,9.2266,0.1113,10.1934,0.1212,11.5639,0.1603,14.6934,0.4127,33.7392
767,0.0438,0.0142,0.306,5.7965,0.2585,6.0939,0.2274,6.4841,0.2059,6.898,0.189,7.4112,0.1706,7.9253,0.1551,8.5821,0.1408,9.3384,0.1435,10.3093,0.1667,11.9043,0.212,14.8882,0.2537,27.6547
768,0.1278,0.0141,0.2226,2.0716,0.2098,2.197,0.1929,2.3149,0.1838,2.4958,0.1794,2.7031,0.1845,2.9579,0.1825,3.253,0.1931,3.6997,0.2044,4.3222,0.2759,5.3423,0.4039,7.9391,0.5756,23.685
769,0.0456,0.0141,0.3107,5.9524,0.2747,6.288,0.2427,6.6675,0.2141,7.0709,0.1946,7.6177,0.1766,8.1511,0.1621,8.809,0.1573,9.5874,0.1562,10.6657,0.1806,12.2447,0.2303,15.5815,0.3632,31.1304
770,0.0434,0.0142,0.3106,5.6799,0.2588,5.995,0.2248,6.3773,0.2061,6.797,0.1917,7.2395,0.1812,7.7269,0.1619,8.2622,0.1471,8.991,0.1442,9.9333,0.1495,11.4357,0.1869,14.4832,0.4098,33.779
771,0.0843,0.014,0.2362,2.0334,0.2221,2.1604,0.2123,2.3297,0.1984,2.5107,0.1874,2.7055,0.1905,2.9188,0.2097,3.2617,0.2477,3.8654,0.3244,4.9042,0.4322,6.4861,0.5876,10.2278,0.4964,21.3181
772,0.0404,0.0141,0.2639,5.6903,0.2295,5.9629,0.2064,6.3279,0.1891,6.7734,0.1812,7.2479,0.1686,7.7948,0.1541,8.3866,0.1443,9.1255,0.1386,10.1123,0.1505,11.5828,0.1819,14.4015,0.3747,32.2035
773,0.0449,0.0142,0.3181,5.6724,0.2655,5.9692,0.2381,6.3215,0.2098,6.7109,0.1931,7.2108,0.1757,7.7504,0.1631,8.3898,0.1484,9.1508,0.1466,10.1979,0.18,11.7431,0.2427,14.661,0.3225,28.7436
774,0.0421,0.0141,0.294,5.2513,0.2634,5.523,0.2389,5.8736,0.2196,6.3053,0.1942,6.7571,0.1731,7.2845,0.1564,7.9346,0.1579,8.6927,0.1751,9.7829,0.1946,11.4185,0.2217,14.8255,0.4728,33.3491
775,0.0429,0.0142,0.2944,5.472,0.2642,5.8077,0.2367,6.1915,0.2134,6.5685,0.1876,7.005,0.1672,7.52,0.1467,8.0871,0.1273,8.8277,0.1168,9.7657,0.1351,11.2775,0.158,14.3586,0.4035,32.9302
776,0.046,0.0142,0.305,5.8618,0.2648,6.1967,0.2345,6.5805,0.2085,7.0596,0.1829,7.5894,0.1625,8.175,0.1498,8.8679,0.1401,9.5756,0.1471,10.5436,0.1735,12.0427,0.2243,14.9835,0.3739,32.6316
777,0.0482,0.0141,0.2986,4.7228,0.258,5.0097,0.2351,5.3291,0.2118,5.6913,0.1913,6.1244,0.1751,6.6258,0.1593,7.2487,0.1508,7.9549,0.1549,8.8465,0.1843,10.4449,0.2382,13.5095,0.363,29.8365
778,0.1524,0.014,0.2653,1.7355,0.2456,1.8144,0.2174,1.9602,0.1947,2.1237,0.1795,2.3407,0.1755,2.6305,0.1857,3.0418,0.2202,3.7075,0.2619,4.7239,0.2992,6.0981,0.3879,9.4115,0.4306,28.5185
779,0.0415,0.0142,0.2719,5.7732,0.2387,6.0867,0.2068,6.4568,0.1877,6.9149,0.166,7.4432,0.151,7.9935,0.1355,8.6671,0.1201,9.4993,0.116,10.594,0.139,12.2097,0.1893,15.3884,0.372,32.3432
780,0.055,0.0209,0.2874,2.4273,0.2438,2.5851,0.2209,2.8054,0.1888,2.9915,0.1575,3.2312,0.1249,3.5072,0.1202,3.8309,0.1494,4.2856,0.1858,4.8948,0.2032,5.8626,0.1981,8.7365,0.3259,28.9537
781,0.0438,0.0141,0.2751,5.2292,0.2432,5.5262,0.2156,5.8648,0.1949,6.2786,0.1715,6.7181,0.1586,7.2419,0.1472,7.7954,0.1339,8.4873,0.1162,9.409,0.1374,10.8739,0.155,14.142,0.3781,32.951
782,0.1542,0.014,0.3041,2.5763,0.2749,2.7217,0.2476,2.9193,0.2361,3.1452,0.2237,3.4068,0.2181,3.7314,0.221,4.1202,0.2282,4.7059,0.2506,5.5534,0.326,6.7771,0.4946,9.7547,0.5667,22.9763
783,0.047,0.0141,0.2734,5.3653,0.2393,5.6956,0.2141,6.0595,0.1899,6.4589,0.1695,6.9333,0.1513,7.5292,0.1467,8.1573,0.139,8.8981,0.1467,9.873,0.1621,11.5511,0.207,14.4757,0.2733,28.5486
784,0.0499,0.0141,0.2799,5.7605,0.2529,6.0418,0.2187,6.4135,0.1952,6.8519,0.1688,7.339,0.1452,7.8634,0.1356,8.4983,0.1308,9.349,0.1466,10.3886,0.156,12.1629,0.1628,15.3932,0.3868,31.7063
785,0.0442,0.0142,0.299,5.5632,0.2602,5.8933,0.2287,6.2578,0.2045,6.6154,0.1902,7.091,0.1698,7.6014,0.156,8.2203,0.142,8.9521,0.1439,9.9607,0.1586,11.4243,0.2053,14.5813,0.2603,29.9424
786,0.0319,0.0141,0.3023,1.8555,0.2892,1.9339,0.2597,2.0358,0.2351,2.1843,0.2078,2.356,0.1894,2.565,0.1594,2.8115,0.15,3.1469,0.1335,3.6082,0.1849,4.5489,0.3828,7.5997,0.5279,26.8892
787,0.0414,0.0141,0.2833,5.4041,0.2516,5.7345,0.2242,6.0853,0.2022,6.5311,0.1769,7.0719,0.166,7.6826,0.1552,8.3741,0.1418,9.2437,0.1464,10.3122,0.1618,12.02,0.1942,15.3341,0.2472,29.6203
788,0.1174,0.0141,0.2845,2.289,0.2509,2.4471,0.2292,2.6008,0.2059,2.7947,0.1945,3.0165,0.185,3.2387,0.1709,3.4728,0.1769,3.7892,0.1847,4.2738,0.2133,5.1934,0.3663,7.9398,0.5962,23.473
789,0.0471,0.0142,0.3057,5.7179,0.2692,6.0865,0.2338,6.4539,0.2086,6.865,0.181,7.3473,0.1556,7.877,0.1365,8.478,0.1205,9.2265,0.1085,10.1828,0.1089,11.701,0.1447,14.893,0.3585,31.5963
790,0.0433,0.0142,0.244,5.8748,0.213,6.2294,0.1908,6.6523,0.1775,7.0918,0.1616,7.5835,0.1485,8.1414,0.142,8.8086,0.1307,9.5753,0.136,10.487,0.1547,12.0454,0.195,14.9003,0.2417,28.4223
791,0.0445,0.0141,0.249,5.0102,0.2232,5.2964,0.204,5.614,0.1801,5.9767,0.1622,6.4021,0.1482,6.8159,0.1311,7.354,0.1226,8.0165,0.1289,8.9861,0.1494,10.4505,0.2047,13.6514,0.4048,32.0439
792,0.0412,0.0142,0.2491,5.2305,0.2029,5.5571,0.1803,5.9126,0.1536,6.2528,0.1376,6.7035,0.1239,7.2099,0.1103,7.8393,0.105,8.5631,0.1039,9.4699,0.127,11.0979,0.1917,14.2183,0.312,30.2093
793,0.0404,0.0141,0.277,5.4448,0.242,5.7735,0.2125,6.1415,0.1956,6.5386,0.174,7.0305,0.1511,7.527,0.1426,8.2107,0.1398,8.9633,0.1523,9.9865,0.1855,11.8878,0.2391,15.1211,0.2749,29.8931
794,0.0397,0.0142,0.2876,5.6658,0.2454,6.0019,0.2221,6.3707,0.1991,6.7935,0.178,7.2698,0.164,7.7871,0.1518,8.3984,0.1409,9.0883,0.1355,10.0756,0.1676,11.657,0.2397,14.5789,0.3383,28.0851
795,0.044,0.0142,0.2475,5.039,0.2222,5.3521,0.197,5.6592,0.1713,6.0542,0.1511,6.4881,0.1368,7.0058,0.126,7.6315,0.1297,8.4747,0.1196,9.4741,0.1334,10.9392,0.2092,13.9958,0.2172,26.7578
796,0.0407,0.0142,0.2975,5.6528,0.2462,5.9835,0.2191,6.3208,0.1994,6.7706,0.1755,7.2844,0.1567,7.8234,0.1457,8.4479,0.13,9.1921,0.1211,10.1555,0.124,11.7511,0.165,15.133,0.2765,31.919
797,0.0399,0.0141,0.252,5.4907,0.2258,5.8224,0.1969,6.1748,0.1778,6.5687,0.1557,7.0279,0.1416,7.4975,0.1268,8.0331,0.1033,8.6786,0.0975,9.4623,0.1074,10.7693,0.1626,13.3756,0.222,25.6464
798,0.0443,0.0141,0.263,4.437,0.2281,4.6686,0.1893,4.9381,0.1685,5.2664,0.1509,5.6526,0.1309,6.0318,0.1134,6.503,0.0979,7.1093,0.0942,7.9146,0.1253,9.455,0.1997,12.499,0.2635,28.0996
799,0.0418,0.0142,0.2643,5.0681,0.2308,5.3689,0.2001,5.7025,0.175,6.0983,0.1541,6.5357,0.1365,7.0579,0.1288,7.6821,0.1234,8.3704,0.1293,9.3036,0.1512,10.9616,0.1866,14.5382,0.2634,31.1265
800,0.0404,0.0142,0.2412,5.3444,0.2128,5.665,0.1897,6.0096,0.1668,6.4277,0.139,6.9305,0.1227,7.5145,0.1022,8.1669,0.0906,9.0073,0.0963,10.0936,0.1254,11.8167,0.1839,15.4491,0.2805,32.6315
801,0.0452,0.0141,0.3177,2.2679,0.2932,2.4076,0.2813,2.6725,0.2694,2.9208,0.2664,3.255,0.263,3.6458,0.268,4.1275,0.277,4.7006,0.3,5.4269,0.2991,6.3663,0.318,9.2269,0.5019,32.9598
802,0.0481,0.0141,0.2778,5.4547,0.2439,5.787,0.206,6.1055,0.1883,6.5241,0.1705,7.0005,0.1462,7.464,0.1218,7.9938,0.1098,8.6747,0.1119,9.657,0.1574,11.3255,0.2208,14.7369,0.2704,30.3913
803,0.042,0.0142,0.217,5.1301,0.1971,5.4803,0.1751,5.8379,0.1565,6.2301,0.1407,6.6683,0.1303,7.1725,0.1197,7.8047,0.1141,8.6139,0.1143,9.6542,0.1311,11.3292,0.167,14.6441,0.1866,28.6472
804,0.0385,0.0141,0.1962,5.0623,0.1724,5.3543,0.1469,5.6653,0.1337,6.0853,0.1243,6.5674,0.1184,7.0759,0.1042,7.6826,0.1049,8.5367,0.1036,9.6156,0.1052,11.4443,0.1498,14.9554,0.1911,27.7976
805,0.0451,0.0142,0.2443,5.0847,0.2118,5.3955,0.179,5.7438,0.1682,6.1004,0.1517,6.5185,0.1418,6.9598,0.1268,7.4657,0.1163,8.0764,0.1188,8.9103,0.1365,10.433,0.1607,13.4763,0.2525,31.2836
806,0.0439,0.0142,0.295,5.3374,0.2479,5.5932,0.2223,5.9645,0.2003,6.3491,0.1777,6.7709,0.1544,7.2047,0.1483,7.8328,0.1379,8.4715,0.1406,9.4428,0.1549,10.9729,0.1981,13.9301,0.2481,26.1787
807,0.0419,0.0142,0.2542,5.047,0.2194,5.3398,0.1839,5.6735,0.1685,6,0.1493,6.4263,0.1305,6.9305,0.1116,7.4763,0.0954,8.063,0.104,8.9267,0.1204,10.442,0.1692,13.5702,0.3482,30.8736
808,0.0406,0.0142,0.2688,4.9025,0.2226,5.1961,0.1996,5.5458,0.1756,5.8875,0.152,6.2964,0.1352,6.7839,0.13,7.3276,0.1197,8.0208,0.1325,9.0177,0.1722,10.9098,0.2589,14.4227,0.2719,26.7429
809,0.1364,0.0141,0.2627,1.7483,0.2167,1.8206,0.1992,1.9687,0.1815,2.1295,0.1691,2.3452,0.1518,2.6262,0.1407,3.031,0.1501,3.6514,0.1683,4.4816,0.2731,6.2678,0.4094,10.6163,0.4799,27.7479
810,0.0428,0.0142,0.2484,5.1193,0.2231,5.4355,0.201,5.7602,0.1758,6.1009,0.1547,6.5238,0.1389,6.9935,0.1212,7.4667,0.1023,8.0991,0.0947,9.0041,0.1043,10.6422,0.1337,14.0561,0.2473,30.4773
811,0.039,0.0142,0.2436,5.0341,0.2062,5.3656,0.1757,5.719,0.1573,6.141,0.137,6.5837,0.1211,7.0414,0.1009,7.6008,0.0869,8.267,0.0841,9.2533,0.0828,10.9134,0.1158,14.5943,0.2558,32.1827
812,0.0476,0.0142,0.2641,4.7927,0.2296,5.0783,0.2079,5.4102,0.1887,5.793,0.1669,6.1996,0.1527,6.709,0.1532,7.2986,0.156,8.0321,0.1717,9.1269,0.1904,10.9374,0.2448,14.3721,0.3277,28.6372
813,0.0413,0.0142,0.2695,5.0568,0.2394,5.3547,0.2159,5.7193,0.188,6.0821,0.1715,6.5394,0.1487,6.9826,0.1294,7.4786,0.1158,8.0943,0.1042,9.0175,0.0783,10.3943,0.0939,13.5995,0.287,30.5779
814,0.043,0.0142,0.205,4.6114,0.188,4.8975,0.1613,5.2052,0.145,5.5606,0.1276,5.9732,0.114,6.4201,0.1022,6.9763,0.0907,7.5456,0.0805,8.3562,0.0858,9.8398,0.1148,13.2378,0.2969,30.7058
815,0.0415,0.0142,0.2765,4.7019,0.2419,5.01,0.2164,5.3413,0.1877,5.6509,0.1619,6.0535,0.1529,6.5452,0.1448,7.1397,0.1447,7.8532,0.1606,8.8362,0.1682,10.657,0.2037,14.3631,0.2381,29.3105
816,0.042,0.0142,0.2784,5.0679,0.2382,5.3681,0.2112,5.6585,0.1899,6.0375,0.1708,6.5004,0.1541,7.0184,0.1449,7.6362,0.1452,8.3635,0.1497,9.3427,0.1616,11.0562,0.2154,14.3008,0.2428,26.6218
817,0.113,0.0142,0.4628,2.4863,0.4155,2.7253,0.3869,3.0831,0.3599,3.419,0.339,3.7751,0.325,4.2593,0.3153,4.802,0.3161,5.4003,0.3166,6.0213,0.3134,6.7688,0.3449,8.5718,0.5879,24.0224
818,0.046,0.0142,0.2519,4.7787,0.206,5.0507,0.1836,5.3928,0.1653,5.7333,0.1551,6.1594,0.1448,6.6519,0.1345,7.2363,0.1172,7.9774,0.1114,8.9175,0.1212,10.7135,0.1646,13.9888,0.2157,30.1737
819,0.0431,0.0141,0.252,5.0518,0.2186,5.2894,0.1973,5.6,0.1773,5.9585,0.1571,6.3791,0.1391,6.875,0.1221,7.375,0.1125,8.0783,0.1101,9.0587,0.1324,11.0419,0.1936,14.7986,0.3123,30.0171
820,0.0391,0.0142,0.2436,4.9411,0.1992,5.2255,0.1729,5.5446,0.1533,5.9227,0.1293,6.3244,0.1148,6.8108,0.1044,7.3758,0.1016,8.0721,0.11,9.0347,0.1443,10.8231,0.1879,14.3209,0.2716,31.0704
821,0.1147,0.0142,0.1859,1.8997,0.1411,1.9764,0.1285,2.1322,0.1211,2.2954,0.1094,2.5039,0.1129,2.7442,0.1254,3.0481,0.1338,3.636,0.1762,4.4996,0.2339,5.8333,0.377,8.6232,0.3317,22.7143
822,0.0458,0.0142,0.2216,5.1941,0.1962,5.495,0.176,5.8537,0.1594,6.183,0.1385,6.6295,0.1198,7.0615,0.1029,7.6019,0.0944,8.2331,0.1021,9.0965,0.1263,10.7532,0.1672,14.4894,0.275,29.3028
823,0.0406,0.0141,0.3165,5.3193,0.2792,5.622,0.2508,5.9936,0.2243,6.3627,0.1954,6.8069,0.1806,7.3084,0.1564,7.8351,0.142,8.5356,0.1276,9.4217,0.1313,11.0817,0.1609,14.4366,0.2824,30.0357
824,0.0474,0.0141,0.2629,4.9534,0.2215,5.276,0.1968,5.6017,0.1761,5.9978,0.1539,6.4613,0.135,6.9694,0.1166,7.5461,0.1129,8.2268,0.1086,9.2225,0.1331,11.0087,0.2002,14.3711,0.2415,27.0185
825,0.0439,0.0142,0.2342,4.6519,0.1959,4.9105,0.1694,5.2271,0.1459,5.5422,0.1281,5.9857,0.1071,6.4313,0.0947,6.9165,0.0808,7.5437,0.0887,8.345,0.1334,10.0747,0.1919,13.6238,0.2251,28.6749
826,0.044,0.0141,0.2515,4.4173,0.2081,4.7031,0.1859,5.0061,0.1708,5.3261,0.1548,5.7209,0.1385,6.1677,0.1259,6.6861,0.1183,7.3585,0.1239,8.3465,0.153,10.2075,0.1987,14.1657,0.2813,32.1704
827,0.0398,0.0141,0.219,5.3203,0.1967,5.6396,0.1761,6,0.1491,6.3975,0.1322,6.8325,0.117,7.2944,0.1037,7.8105,0.0934,8.4024,0.0821,9.2797,0.0864,10.7083,0.1315,13.7855,0.2373,28.7721
828,0.0422,0.0142,0.2652,5.0095,0.2342,5.3248,0.2093,5.6477,0.1858,5.9934,0.1675,6.4218,0.1478,6.8555,0.1363,7.3548,0.1277,8.0338,0.1227,8.8793,0.1339,10.5264,0.2061,13.6164,0.2602,28.0757
829,0.0421,0.0141,0.2431,4.658,0.2001,4.9465,0.1793,5.2722,0.1613,5.6516,0.1498,6.0588,0.1318,6.5212,0.1146,7.0786,0.1049,7.7065,0.1112,8.5712,0.14,10.0708,0.2012,13.2934,0.2266,27.7323
830,0.0435,0.0141,0.3629,2.312,0.322,2.4824,0.296,2.7296,0.2799,2.9623,0.2702,3.2761,0.2702,3.6395,0.2607,4.0401,0.2644,4.5644,0.2562,5.0965,0.2563,5.761,0.2641,7.6965,0.5156,30.9376
831,0.0465,0.0142,0.2322,4.5131,0.2036,4.7614,0.1788,5.0584,0.158,5.3808,0.1378,5.7488,0.1224,6.1921,0.1126,6.66,0.124,7.3282,0.1318,8.1661,0.1473,9.6366,0.1851,13.2411,0.2542,29.6111
832,0.0459,0.0175,0.2712,4.167,0.2318,4.4524,0.206,4.7533,0.1836,5.08,0.1676,5.5033,0.1422,5.8962,0.1252,6.3818,0.1091,6.9942,0.1153,7.8233,0.1526,9.5167,0.2202,12.7709,0.2983,27.549
833,0.0456,0.0142,0.2086,4.4397,0.1862,4.7264,0.1577,5.0236,0.1403,5.3252,0.1221,5.708,0.1096,6.1019,0.0971,6.5706,0.0863,7.0564,0.082,7.7567,0.0942,8.81,0.1246,11.0455,0.154,23.1089
834,0.0422,0.0142,0.2497,4.9018,0.2256,5.1811,0.1982,5.5225,0.172,5.8551,0.1523,6.2718,0.1311,6.6581,0.1116,7.1151,0.1075,7.6359,0.105,8.3991,0.123,9.6284,0.1687,12.6482,0.3595,31.1333
835,0.046,0.0141,0.2521,4.9597,0.228,5.2413,0.1953,5.5425,0.1732,5.9331,0.1522,6.3286,0.1325,6.748,0.1156,7.2486,0.1015,7.8411,0.0881,8.6522,0.1046,10.2054,0.1575,13.4718,0.2753,30.0285
836,0.0473,0.0142,0.2432,4.5956,0.1919,4.8579,0.1709,5.1659,0.1504,5.523,0.1243,5.8919,0.1104,6.3248,0.0977,6.8286,0.0889,7.4144,0.0859,8.2022,0.1086,9.885,0.1519,13.1009,0.2928,30.8487
837,0.042,0.0141,0.269,4.2301,0.2487,4.5008,0.2097,4.7723,0.188,5.0983,0.1631,5.4633,0.1449,5.8401,0.1244,6.2958,0.1146,6.8237,0.1103,7.5323,0.1158,8.7072,0.1688,11.1354,0.3485,28.984
838,0.0463,0.0142,0.2181,4.9022,0.1858,5.1802,0.1646,5.5101,0.1475,5.8685,0.13,6.2665,0.1166,6.7057,0.1092,7.225,0.1011,7.7819,0.1032,8.5047,0.1225,9.9417,0.1746,12.6997,0.2376,27.0177
839,0.044,0.0142,0.234,4.6846,0.2039,4.9463,0.1772,5.2542,0.1597,5.6111,0.1372,5.9752,0.123,6.4097,0.1071,6.9299,0.0984,7.4859,0.1014,8.3054,0.1289,9.9653,0.1707,12.9423,0.2712,28.7858
840,0.0414,0.0141,0.274,4.7049,0.2417,4.9807,0.2152,5.3361,0.1926,5.6848,0.1729,6.0825,0.1548,6.4938,0.1386,6.9901,0.1326,7.5906,0.1423,8.49,0.1697,10.0794,0.2135,13.4995,0.2018,28.3029
841,0.0437,0.0142,0.2389,4.2784,0.2224,4.5531,0.198,4.8675,0.171,5.1504,0.1476,5.5139,0.1294,5.9179,0.108,6.3771,0.0923,6.8688,0.0861,7.5116,0.1079,8.7172,0.1554,11.5223,0.2101,26.6012
842,0.0384,0.0141,0.2377,4.5888,0.2243,4.8727,0.191,5.1645,0.1679,5.4612,0.1447,5.8044,0.1237,6.1912,0.106,6.6392,0.0931,7.1635,0.0773,7.8915,0.0977,9.3739,0.1421,12.6768,0.3031,31.1779
843,0.0434,0.0141,0.2181,4.209,0.1953,4.472,0.1734,4.7687,0.1506,5.0867,0.1366,5.4304,0.1178,5.8059,0.1027,6.269,0.0936,6.8128,0.0857,7.5476,0.0938,9.0371,0.1294,12.3152,0.3285,30.5183
844,0.0443,0.0141,0.2465,4.2645,0.2243,4.5182,0.1962,4.8142,0.173,5.1187,0.1586,5.4739,0.1462,5.8667,0.1295,6.2831,0.1252,6.7747,0.1123,7.4003,0.1152,8.5063,0.1849,11.2612,0.2442,26.687
845,0.0435,0.0142,0.2467,4.4898,0.2369,4.7597,0.2083,5.0549,0.1805,5.3626,0.1628,5.7437,0.1458,6.1545,0.1257,6.6481,0.1163,7.1669,0.1048,7.8878,0.0999,9.3176,0.1084,12.1262,0.2333,28.0404
846,0.137,0.0141,0.3619,1.6524,0.3297,1.772,0.2902,1.9027,0.2553,2.034,0.2294,2.1939,0.1974,2.353,0.1645,2.539,0.147,2.7568,0.1324,3.0163,0.1658,3.5153,0.3281,5.6327,0.4137,22.1668
847,0.0463,0.0142,0.2632,4.4517,0.2236,4.7274,0.1985,5.0435,0.1791,5.3854,0.1598,5.7635,0.1451,6.117,0.1275,6.5398,0.1217,7.077,0.1199,7.74,0.1438,9.0511,0.1913,11.8679,0.2502,25.6418
848,0.0483,0.0141,0.2528,4.3468,0.2281,4.6557,0.2068,4.9456,0.1858,5.283,0.1675,5.6285,0.1465,5.9871,0.1285,6.4215,0.1154,6.9036,0.1203,7.6193,0.1574,9.1635,0.2244,12.3404,0.3147,27.1445
849,0.1185,0.014,0.3376,1.7047,0.2998,1.7993,0.278,1.935,0.2452,2.0671,0.2385,2.2531,0.2207,2.4733,0.1872,2.7042,0.1797,2.9895,0.1547,3.3237,0.1609,3.8671,0.2397,5.8541,0.4408,25.8468
850,0.043,0.0142,0.279,4.2919,0.2631,4.6232,0.2278,4.8953,0.2092,5.2011,0.1846,5.5487,0.1667,5.8848,0.149,6.2687,0.1303,6.6961,0.1091,7.277,0.0909,8.2684,0.1011,10.6582,0.4263,30.0813
851,0.0435,0.0141,0.2558,4.8958,0.2232,5.1959,0.1939,5.5337,0.1695,5.8454,0.1535,6.247,0.1418,6.6604,0.1235,7.1686,0.1162,7.7303,0.1182,8.5765,0.1383,9.9601,0.2049,13.2093,0.2554,27.7641
852,0.0425,0.0142,0.241,4.4565,0.2276,4.7175,0.1998,4.9987,0.1738,5.3251,0.1582,5.7153,0.1439,6.118,0.1249,6.5585,0.1106,7.0207,0.0899,7.6555,0.0838,8.7791,0.0968,11.177,0.2321,25.3435
853,0.0453,0.0141,0.2811,4.3931,0.2504,4.6517,0.2247,4.9522,0.1995,5.2607,0.1765,5.6606,0.155,6.0467,0.1403,6.4946,0.1187,6.9841,0.1007,7.6946,0.0858,8.9131,0.0995,11.955,0.2742,29.3756
854,0.0446,0.0141,0.2603,4.3326,0.2277,4.6185,0.2068,4.9211,0.1946,5.2551,0.1797,5.6461,0.1525,6.0399,0.1329,6.4685,0.1187,6.9449,0.105,7.659,0.1312,9.1548,0.1765,12.3959,0.3429,29.6119
855,0.0422,0.014,0.2679,4.0004,0.243,4.2391,0.2182,4.5099,0.1961,4.7827,0.1807,5.144,0.1657,5.4985,0.1466,5.9482,0.1324,6.4048,0.1188,7.0478,0.0921,8.2173,0.1005,10.6705,0.1816,24.2328
856,0.0404,0.0141,0.2508,4.236,0.234,4.5142,0.2049,4.812,0.1815,5.15,0.1598,5.5186,0.1387,5.9179,0.1167,6.3727,0.0975,6.9286,0.0828,7.667,0.0945,8.8545,0.1597,11.5462,0.415,30.371
857,0.0458,0.0141,0.2619,4.2364,0.2295,4.5279,0.2106,4.8312,0.1878,5.1375,0.1733,5.4793,0.1563,5.843,0.1362,6.2767,0.1253,6.7513,0.1206,7.3823,0.1423,8.8832,0.1902,11.6753,0.2549,26.576
858,0.0384,0.0142,0.2358,4.0619,0.2143,4.3596,0.1848,4.6214,0.1722,4.932,0.1581,5.2996,0.1399,5.7071,0.1231,6.1706,0.1041,6.6846,0.0985,7.4071,0.118,8.9494,0.1451,11.9185,0.3688,30.2832
859,0.0444,0.0142,0.2038,4.3189,0.1706,4.5984,0.1508,4.8977,0.133,5.2533,0.1212,5.6369,0.1125,6.0673,0.1009,6.5338,0.0899,7.1455,0.0973,7.9128,0.1145,9.6652,0.1477,13.0755,0.2598,30.0437
860,0.0447,0.0141,0.2418,4.3526,0.1791,4.7008,0.1572,5.0231,0.1382,5.3193,0.12,5.6948,0.1081,6.1717,0.0903,6.6755,0.0786,7.272,0.0815,8.107,0.1209,10.0681,0.1765,13.8617,0.2485,27.751
861,0.0405,0.0141,0.1778,4.2908,0.1565,4.5824,0.1345,4.8707,0.1169,5.1908,0.1055,5.5601,0.0973,5.9518,0.0964,6.4421,0.1036,7.1181,0.113,8.0335,0.1525,10.0712,0.2091,13.7191,0.2399,28.7356
862,0.0423,0.0141,0.2135,4.392,0.1862,4.7064,0.1616,5.0093,0.1456,5.3329,0.127,5.7042,0.1135,6.0664,0.1024,6.5281,0.097,7.0402,0.1067,7.8564,0.1482,9.7051,0.2072,13.4213,0.298,30.371
863,0.0494,0.0176,0.2439,4.1858,0.2076,4.468,0.1852,4.7929,0.1623,5.1011,0.1395,5.4953,0.1225,5.9094,0.1134,6.377,0.1014,6.9496,0.0975,7.6848,0.1151,9.3577,0.1424,12.7865,0.2323,28.0106
