121,-0.01173832
122,0.03010326
123,0.16892435
124,0.01080785
125,0.01734839
126,0.00849778
127,0.05126785
128,0.06743165
129,-0.04567654
130,-0.03160053
131,0.02705640
132,-0.03067303
133,0.11267346
134,0.05675444
135,0.25419182
136,0.07512508
137,0.02359501
138,0.04224616
139,-0.00742605
140,-0.02804632
141,0.01225406
142,-0.00033398
143,0.00982465
144,-0.02815946
145,0.03838930
146,-0.00965235
147,0.03784285
148,-0.00855644
149,0.06051147
150,0.03307493
151,0.01549480
152,0.07103603
153,0.07832535
154,0.28528625
155,-0.02953250
156,0.01443812
157,0.09106952
158,0.01755618
159,-0.03387443
160,0.06747492
161,-0.02000463
162,-0.02231252
163,-0.03571060
164,0.03493284
165,-0.01430471
166,0.11880190
167,-0.01761726
168,-0.04778127
169,0.13806288
170,-0.04928950
171,0.05420185
172,-0.02230358
173,-0.00037519
174,-0.03993935
175,0.05872224
176,0.11707149
177,-0.02877318
178,0.02357391
179,0.12471592
180,-0.01173849
181,0.02626314
182,0.06326732
183,-0.02951439
184,-0.03642363
185,-0.04822117
186,0.03725227
187,0.06942799
188,-0.06094763
189,-0.04206523
190,-0.05575046
191,0.15401766
192,0.02730786
193,-0.03874989
194,-0.02958569
195,-0.04708204
196,0.07174397
197,0.02534530
198,-0.05046038
199,0.04828214
200,-0.03126942
201,0.06727493
202,0.01541404
203,0.31016523
204,0.04046475
205,0.08652847
206,-0.03584888
207,0.00073899
208,-0.02611249
209,0.15126099
210,0.25181392
211,-0.01070727
212,-0.02155006
213,-0.00638119
214,0.04150850
215,-0.04071229
216,0.09781235
217,-0.01664827
218,0.14688802
219,-0.01590529
220,0.05655246
221,-0.00913182
222,-0.02958633
223,0.06258105
224,-0.02899194
225,-0.01984450
226,-0.01821679
227,-0.04157707
228,0.01885343
229,0.02128447
230,0.04056707
231,0.01627386
232,0.07889666
233,-0.03012905
234,0.00236213
235,-0.00603721
236,-0.04305152
237,-0.02326266
238,-0.01764567
239,0.01995242
240,0.21958672
241,0.05348733
242,0.00200083
243,0.11233442
244,0.02461969
245,0.11952115
246,-0.01581500
247,0.09862255
248,0.10655859
249,-0.00944968
250,0.26350215
251,0.07498102
252,0.09183605
253,0.01688958
254,0.10811368
255,0.17867082
256,0.00846080
257,0.10671985
258,-0.00600449
259,0.06285824
260,-0.01218149
261,0.07864298
262,0.24449633
263,-0.01114433
264,0.03043473
265,-0.01162911
266,0.00538496
267,0.14926919
268,-0.03001305
269,0.14461410
270,-0.03224471
271,-0.04507678
272,0.01235242
273,0.16293032
274,0.00109562
